,propWitnesses,percTransaction,operatingError,reportingError
418880,1.0,1.0,0.176273940483326,0.1890460315157255
419096,0.8,1.0,0.1783044203486302,0.1658757951762428
419312,1.0,1.0,0.1757749644955825,0.1801741449982802
419528,0.8,1.0,0.1769981110059946,0.1661730498908981
419744,1.0,1.0,0.1758572909262809,0.168938900559085
419960,0.8,1.0,0.1812538181628481,0.1699898588699261
420176,1.0,1.0,0.1742002556989202,0.1463727202489693
420392,0.8,1.0,0.1761145936064871,0.1786705526051168
420608,1.0,1.0,0.173738598773081,0.1715983006740937
420824,0.8,1.0,0.1739334324401679,0.171696861308727
421040,1.0,1.0,0.1755953750634667,0.1828163421061908
421256,0.8,1.0,0.1744886328089618,0.1524731530056245
421472,1.0,1.0,0.1693668901291658,0.1605810038066995
421688,0.8,1.0,0.18190040027655,0.1634974024314869
421904,1.0,1.0,0.167599426083764,0.167602561611763
422120,0.8,1.0,0.1702093540528619,0.1686464625862381
422336,1.0,1.0,0.1831594891933779,0.1743011706935392
422552,0.8,1.0,0.176678293042826,0.1542560317067159
422768,1.0,1.0,0.1823013761107661,0.1715853885110048
422984,0.8,1.0,0.1721130091269459,0.1436094222473584
423200,1.0,1.0,0.1616042905363924,0.1612090769108293
423416,0.8,1.0,0.174435274348845,0.1757565761422255
423632,1.0,1.0,0.1759944382401271,0.1621418760654496
423848,0.8,1.0,0.1762228553698956,0.1594294458912792
424064,1.0,1.0,0.1800134893021884,0.1699757419176909
424280,0.8,1.0,0.1719930865668916,0.1515343816307859
424496,1.0,1.0,0.1763216592037471,0.1533134798275714
424712,0.8,1.0,0.1795492786110623,0.1583424199180013
424928,1.0,1.0,0.1717852909366457,0.1675140923015779
425144,0.8,1.0,0.1827298209780136,0.168290706918928
425360,1.0,1.0,0.174873850045881,0.1535781588574827
425576,0.8,1.0,0.1769248323633051,0.1638870041983356
425792,1.0,1.0,0.1790670663647554,0.165142190318863
426008,0.8,1.0,0.1819472979172561,0.172312057470341
426224,1.0,1.0,0.1800966585405901,0.1756927873050741
426440,0.8,1.0,0.1788766800228689,0.1753822769916497
426656,1.0,1.0,0.1715469054249442,0.150835240619288
426872,0.8,1.0,0.1739398809268609,0.1538868985430692
427088,1.0,1.0,0.1764254970788186,0.1737543280193786
427304,0.8,1.0,0.1750081527393897,0.1613714973047622
427520,1.0,1.0,0.1747780217462798,0.1746549825268539
427736,0.8,1.0,0.1646572766008051,0.1695084749789103
427952,1.0,1.0,0.1694448524602986,0.1534061014953057
428168,0.8,1.0,0.1734186820191402,0.1554735907043836
428384,1.0,1.0,0.1812423685151868,0.1684167719884634
428600,0.8,1.0,0.1764762732504378,0.1661455200737538
428816,1.0,1.0,0.1901479308414736,0.1819781788341311
429032,0.8,1.0,0.1755633364446359,0.1571814447047664
429248,1.0,1.0,0.1812433294731152,0.1686909860867898
429464,0.8,1.0,0.1631092007789341,0.1757813847063172
429680,1.0,1.0,0.1789675885187907,0.158989146184328
429896,0.8,1.0,0.1805127904318077,0.1631373322944356
430112,1.0,1.0,0.17398789782345,0.1614889677213515
430328,0.8,1.0,0.1726305949868911,0.160350943162044
430544,1.0,1.0,0.1697534850451998,0.1665834319246365
430760,0.8,1.0,0.1706712121969173,0.1557834335547532
430976,1.0,1.0,0.1705049029235695,0.1588537942842898
431192,0.8,1.0,0.1815373542981366,0.1846478075236557
431408,1.0,1.0,0.1840060787296977,0.1654313450507107
431624,0.8,1.0,0.1726422417685623,0.1495722460323955
431840,1.0,1.0,0.1682945766938949,0.1643636750425436
