,broadcastNoise,witnessNoise,operatingError,reportingError
316728,0.5,0.9,0.5144616818970974,0.2092597098984849
316944,0.9,0.9,0.2360220629853499,0.1962852539755074
317160,0.5,0.5,0.4950415023587157,0.4252535804067678
317376,0.9,0.5,0.505087745233414,0.4131225870773632
317592,0.5,0.9,0.4903806787187931,0.2172405981930247
317808,0.9,0.9,0.2500337220427331,0.2227233733390462
318024,0.5,0.5,0.48896935878911,0.4135503704740745
318240,0.9,0.5,0.5019681406498734,0.4244132256406648
318456,0.5,0.9,0.491154923816956,0.2193458806245293
318672,0.9,0.9,0.2382951984747055,0.211762460602249
318888,0.5,0.5,0.4945967345247156,0.4175680629374568
319104,0.9,0.5,0.5001110679921036,0.4191051870557755
319320,0.5,0.9,0.4893131103749358,0.2208664735415341
319536,0.9,0.9,0.2507156009119017,0.2077239285073994
319752,0.5,0.5,0.4994263624564142,0.4162090230624569
319968,0.9,0.5,0.5033445320321764,0.417202908557731
320184,0.5,0.9,0.4974497481201825,0.2219992963496985
320400,0.9,0.9,0.2440797396467843,0.2125132973615351
320616,0.5,0.5,0.4870382211827935,0.4066313886500268
320832,0.9,0.5,0.5010937419511329,0.423274511301052
321048,0.5,0.9,0.496259209413716,0.2098479318017772
321264,0.9,0.9,0.2509154759590433,0.2155320771821698
321480,0.5,0.5,0.5082720397846314,0.4269183119090896
321696,0.9,0.5,0.499855656716927,0.4129550491176273
321912,0.5,0.9,0.4940612467740742,0.2171747109865799
322128,0.9,0.9,0.2341887706344302,0.2158136815502763
322344,0.5,0.5,0.4933320806623911,0.4073717351653148
322560,0.9,0.5,0.4935175955210149,0.4161411119680274
322776,0.5,0.9,0.4826854299642184,0.2093406394894006
322992,0.9,0.9,0.2400843857082596,0.2067767857703838
323208,0.5,0.5,0.499739417875239,0.4208488074852608
323424,0.9,0.5,0.4920491162128685,0.4121301507650355
323640,0.5,0.9,0.4907273894558603,0.2108552625392923
323856,0.9,0.9,0.2378111705198269,0.2115778259491928
324072,0.5,0.5,0.4945513903869337,0.3972894860425486
324288,0.9,0.5,0.5120776911795702,0.4163554447420147
324504,0.5,0.9,0.5125517277511337,0.2225018058233104
324720,0.9,0.9,0.240957276499807,0.2041632156665336
324936,0.5,0.5,0.4996191053678498,0.4084595052697304
325152,0.9,0.5,0.4957408827789916,0.4157276903036526
325368,0.5,0.9,0.5103421618312408,0.2178215875538845
325584,0.9,0.9,0.2438406354725284,0.2127453397544394
325800,0.5,0.5,0.5005504707136821,0.4222044786349715
326016,0.9,0.5,0.4961766208660275,0.4116725957884358
326232,0.5,0.9,0.5055199263709771,0.2098362378205706
326448,0.9,0.9,0.255360806674578,0.2072626068735933
326664,0.5,0.5,0.5046735153911946,0.4141171484566829
326880,0.9,0.5,0.4921594573670298,0.4139872586140021
327096,0.5,0.9,0.4743462003185171,0.2066266256943195
327312,0.9,0.9,0.2539262403487271,0.2097376418536128
327528,0.5,0.5,0.4886637500216667,0.4202038114644261
327744,0.9,0.5,0.4992146108545039,0.4068662611838931
327960,0.5,0.9,0.5019503395068797,0.2119603582853927
328176,0.9,0.9,0.2503252596832013,0.2196210092908678
328392,0.5,0.5,0.4906732022811209,0.4098041686228312
328608,0.9,0.5,0.4922031548041372,0.4084256524392242
328824,0.5,0.9,0.4867392390017023,0.2107670738197588
329040,0.9,0.9,0.2442676609859306,0.221297182804239
329256,0.5,0.5,0.5046433336157466,0.4202924282129118
329472,0.9,0.5,0.4926793834285613,0.4129823301371793
329688,0.5,0.9,0.494598025980861,0.2167137505994272
329904,0.9,0.9,0.2432727054936973,0.2140671874034478
330120,0.5,0.5,0.4984660186826954,0.4175838311245796
330336,0.9,0.5,0.5056710089677465,0.4190482811386402
330552,0.5,0.9,0.4946405820661224,0.2105248127559567
330768,0.9,0.9,0.24272530889718,0.2184246758397066
330984,0.5,0.5,0.4989224524064352,0.415949984920896
331200,0.9,0.5,0.4806625125044197,0.4047460820360666
331416,0.5,0.9,0.5001002987042635,0.2211919320205565
331632,0.9,0.9,0.2501734991294123,0.2237209461572808
331848,0.5,0.5,0.4964555128360938,0.4176539825396752
332064,0.9,0.5,0.4970589959668912,0.4199062786151896
332280,0.5,0.9,0.5057708591309532,0.225833018215479
332496,0.9,0.9,0.247951936920663,0.2218033861951218
332712,0.5,0.5,0.4947387212211509,0.4175373408116736
332928,0.9,0.5,0.5067982111920573,0.4157596079251517
333144,0.5,0.9,0.4967616144562205,0.218282388254894
333360,0.9,0.9,0.2512614799014766,0.2168831715237483
333576,0.5,0.5,0.4991999916393776,0.404223994033964
333792,0.9,0.5,0.4949548026768967,0.4164832937396523
334008,0.5,0.9,0.5049453151180672,0.209259968208335
334224,0.9,0.9,0.233579060626774,0.1971777567909173
334440,0.5,0.5,0.4933537802542021,0.4096837320673813
334656,0.9,0.5,0.4962961219036912,0.417620339858344
334872,0.5,0.9,0.4909564571074351,0.2201158483272502
335088,0.9,0.9,0.2413795012464401,0.2102843862956767
335304,0.5,0.5,0.4975500467150537,0.4050011360077288
335520,0.9,0.5,0.4887022215825323,0.4188145325432886
335736,0.5,0.9,0.4797019812952586,0.2073258481697627
335952,0.9,0.9,0.2357889117172414,0.2041931273618548
336168,0.5,0.5,0.4904480637831662,0.4134790737453524
336384,0.9,0.5,0.4917705015348966,0.4137597635971169
336600,0.5,0.9,0.4888395349454149,0.2026302875066901
336816,0.9,0.9,0.2440433442117,0.2014411187370758
337032,0.5,0.5,0.4941336216577687,0.4089349763019257
337248,0.9,0.5,0.4826302641142497,0.4054282787342486
337464,0.5,0.9,0.5099119270064226,0.2191080597401378
337680,0.9,0.9,0.2456338819650767,0.2121524051213749
337896,0.5,0.5,0.4864111376749554,0.4176645132575494
338112,0.9,0.5,0.5090430385496589,0.4185801407384056
338328,0.5,0.9,0.4960396846923405,0.2049358591346099
338544,0.9,0.9,0.2425166776754947,0.2162547742967992
338760,0.5,0.5,0.4943492675906473,0.4141323050518919
338976,0.9,0.5,0.4991887724849835,0.4237154077875842
339192,0.5,0.9,0.5003039603805978,0.2059245829178206
339408,0.9,0.9,0.2376310188509895,0.2222487010813259
339624,0.5,0.5,0.4958351643128762,0.4160599078529723
339840,0.9,0.5,0.4899562296446358,0.4198756472976315
340056,0.5,0.9,0.4889075356947957,0.2108909498394771
340272,0.9,0.9,0.2348240318228405,0.2065369402827834
340488,0.5,0.5,0.4854828074520282,0.4173256352802188
340704,0.9,0.5,0.4929814055501063,0.4101029923493077
340920,0.5,0.9,0.4716914030475213,0.2174858360515477
341136,0.9,0.9,0.2429918789890221,0.2144151342387133
341352,0.5,0.5,0.493024226793629,0.4030212953617648
341568,0.9,0.5,0.4989711531027522,0.416159111441566
341784,0.5,0.9,0.4782417420211181,0.2070669298237065
342000,0.9,0.9,0.2409404632498791,0.2173914019777379
342216,0.5,0.5,0.4959110894661431,0.4212694156502367
342432,0.9,0.5,0.492031491564145,0.4132196700651275
342648,0.5,0.9,0.4939757641725991,0.2082908516073205
342864,0.9,0.9,0.2400084381293232,0.225697561225608
343080,0.5,0.5,0.490879578956278,0.4131791276111984
343296,0.9,0.5,0.5031477567543527,0.4200619571815731
343512,0.5,0.9,0.4947679088596078,0.21017956732483
343728,0.9,0.9,0.2337851668643407,0.2120940218385884
343944,0.5,0.5,0.4892455959254448,0.4155026658578059
344160,0.9,0.5,0.5003478471811375,0.4203770180418738
344376,0.5,0.9,0.4989361789630258,0.2167987673777403
344592,0.9,0.9,0.2505376004648804,0.2267776360228682
344808,0.5,0.5,0.4998579027295428,0.4155251690784012
345024,0.9,0.5,0.4971211747942178,0.4132005515586573
345240,0.5,0.9,0.4893055745068505,0.2229318091306959
345456,0.9,0.9,0.2233687422276574,0.2112768973642503
345672,0.5,0.5,0.5067185779828496,0.4125487818820701
345888,0.9,0.5,0.4952065105046895,0.4229354429009193
346104,0.5,0.9,0.5055825163928848,0.2201740386183366
346320,0.9,0.9,0.2436192711787825,0.222104147770441
346536,0.5,0.5,0.4924277764842275,0.4184184869936789
346752,0.9,0.5,0.4996145487470018,0.4145154333585132
346968,0.5,0.9,0.5006360991072833,0.2122861746853004
347184,0.9,0.9,0.2398029291480432,0.2143356464819409
347400,0.5,0.5,0.4958875637019319,0.4117462004961036
347616,0.9,0.5,0.4941660271960243,0.4195063058002273
347832,0.5,0.9,0.5010537915503551,0.2085573230767181
348048,0.9,0.9,0.2532282275478714,0.2243786102524151
348264,0.5,0.5,0.5042489763580617,0.420178889057908
348480,0.9,0.5,0.5017647284896728,0.416923974572554
348696,0.5,0.9,0.4986197514161904,0.2060359589365615
348912,0.9,0.9,0.2430418951438517,0.2409349924674008
349128,0.5,0.5,0.4930950109266816,0.4256633386974562
349344,0.9,0.5,0.4991515301181378,0.4202974853026356
349560,0.5,0.9,0.4964809219557008,0.2139670976396856
349776,0.9,0.9,0.2406932492255336,0.2047740231610686
349992,0.5,0.5,0.4859767029879395,0.4164711716889698
350208,0.9,0.5,0.4904706544481441,0.4225948388471316
350424,0.5,0.9,0.4941769725825164,0.2043221397904601
350640,0.9,0.9,0.2469993253049178,0.2332854582740202
350856,0.5,0.5,0.499215875680057,0.4283542055742021
351072,0.9,0.5,0.506349861828335,0.4206224903975124
351288,0.5,0.9,0.5038403626481412,0.2384163691978967
351504,0.9,0.9,0.2397364396796256,0.2199448613858245
351720,0.5,0.5,0.4950553950155727,0.4121016120210232
351936,0.9,0.5,0.5024747116904569,0.4100397845161693
352152,0.5,0.9,0.4824438699727277,0.2206700941658408
352368,0.9,0.9,0.2362112686116326,0.2154311280926141
352584,0.5,0.5,0.5010829434009161,0.4259698765729539
352800,0.9,0.5,0.493915063359879,0.4228173180565025
353016,0.5,0.9,0.4835650703741533,0.221509777377106
353232,0.9,0.9,0.2427194535384401,0.2022653648724204
353448,0.5,0.5,0.4965999606658296,0.4232472284479673
353664,0.9,0.5,0.493081815300411,0.4134523641745373
353880,0.5,0.9,0.4950220746095778,0.2115688132707263
354096,0.9,0.9,0.2427825220898279,0.2150407417896054
354312,0.5,0.5,0.5008337020448025,0.4113039185805393
354528,0.9,0.5,0.4880715870724523,0.4201478382282624
354744,0.5,0.9,0.4984531942481391,0.2091200082734528
354960,0.9,0.9,0.245772138326431,0.2326842569322349
355176,0.5,0.5,0.4935135330733948,0.4209454930946846
355392,0.9,0.5,0.4930248400278261,0.4198840422988023
355608,0.5,0.9,0.5159478546640881,0.2156235088125001
355824,0.9,0.9,0.2433584875860635,0.2180447890153103
356040,0.5,0.5,0.4838758392878837,0.41896119081199
356256,0.9,0.5,0.4957768544565496,0.4177383877836443
356472,0.5,0.9,0.4841342315830128,0.2156340826097945
356688,0.9,0.9,0.2418940144156459,0.2154633628393559
356904,0.5,0.5,0.5075538809204643,0.4057441709000826
357120,0.9,0.5,0.5020541719559103,0.4145010104326269
357336,0.5,0.9,0.5023551105811809,0.2207795091275808
357552,0.9,0.9,0.2395982092411496,0.2020817167945435
357768,0.5,0.5,0.4901147030990582,0.4239465595734393
357984,0.9,0.5,0.5038925370744968,0.4130286935806165
358200,0.5,0.9,0.49191297580354,0.2204475250013819
358416,0.9,0.9,0.2527005924939474,0.2252045454902465
358632,0.5,0.5,0.5048521736576778,0.4162838647004396
358848,0.9,0.5,0.5032372496898124,0.4166257500244738
359064,0.5,0.9,0.4844205194805029,0.2124247225321461
359280,0.9,0.9,0.2373226930495132,0.2147408722724768
359496,0.5,0.5,0.5052316607230836,0.41260230291432
359712,0.9,0.5,0.496768746305999,0.4200038927128329
359928,0.5,0.9,0.4892865363776317,0.2175742160214897
360144,0.9,0.9,0.2381308182613621,0.2056971544219506
360360,0.5,0.5,0.4967995327545909,0.4153209140339891
360576,0.9,0.5,0.4958592152126493,0.4150955987447288
360792,0.5,0.9,0.4973187666140027,0.2071231367505217
361008,0.9,0.9,0.2408909274198419,0.2018018843041762
361224,0.5,0.5,0.4961664137393498,0.4218970071604381
361440,0.9,0.5,0.4985391227922617,0.4151804573969238
361656,0.5,0.9,0.5015675503163114,0.2147861872468149
361872,0.9,0.9,0.2398858007996361,0.2029135196764058
362088,0.5,0.5,0.4935544005437514,0.4185881847496027
362304,0.9,0.5,0.4881408991745634,0.4196631534887211
362520,0.5,0.9,0.49044626168841,0.2154574784877015
362736,0.9,0.9,0.2346881791304147,0.2188821062502356
362952,0.5,0.5,0.4981828656078988,0.4086506928960415
363168,0.9,0.5,0.4936079520097305,0.4151117474810404
363384,0.5,0.9,0.4956858426532029,0.219099992139864
363600,0.9,0.9,0.2376092630469219,0.2168796030396031
363816,0.5,0.5,0.4908185768842394,0.4172414079107803
364032,0.9,0.5,0.4971855938104977,0.4212539706673579
364248,0.5,0.9,0.5125529243101852,0.2161922693234597
364464,0.9,0.9,0.2468662322558795,0.2043230798186645
364680,0.5,0.5,0.5034090260838928,0.4201989623418361
364896,0.9,0.5,0.4807206991961905,0.4214600556073214
365112,0.5,0.9,0.4987257016680821,0.218257196266668
365328,0.9,0.9,0.2418585554365305,0.1939158606345295
365544,0.5,0.5,0.4979399022223888,0.412837105828553
365760,0.9,0.5,0.5018930664261831,0.4210661880519981
365976,0.5,0.9,0.4967773642940088,0.2197615832202049
366192,0.9,0.9,0.2368685665775954,0.2156499798106002
366408,0.5,0.5,0.4948399202414636,0.414746317652542
366624,0.9,0.5,0.4900518635245533,0.4161155679030978
366840,0.5,0.9,0.4926728752288721,0.2099974728171817
367056,0.9,0.9,0.243266166977717,0.2274996291483549
367272,0.5,0.5,0.4850187262526327,0.4059842411865038
367488,0.9,0.5,0.5018271129574162,0.4040290293343447
367704,0.5,0.9,0.4965889538597149,0.1947795279031716
367920,0.9,0.9,0.2414982868074716,0.2123124536695133
368136,0.5,0.5,0.503115700386855,0.4184541391014511
368352,0.9,0.5,0.4948545225845436,0.4248392691883817
368568,0.5,0.9,0.5019535330861189,0.2165187743854629
368784,0.9,0.9,0.245339014373619,0.2219007086815675
369000,0.5,0.5,0.4921546000069753,0.4205066042028002
369216,0.9,0.5,0.5004479664754673,0.4203556394575015
369432,0.5,0.9,0.4951264629537172,0.2231793863027143
369648,0.9,0.9,0.2429141411533165,0.2147639065515496
369864,0.5,0.5,0.5036356496873803,0.4183071729782069
370080,0.9,0.5,0.4922100413293715,0.4191860407689802
370296,0.5,0.9,0.50261354899585,0.2143657994749864
370512,0.9,0.9,0.2453999898393131,0.2126732746801866
370728,0.5,0.5,0.5036947795135874,0.4144107830974315
370944,0.9,0.5,0.4956470516168719,0.4260034992848979
371160,0.5,0.9,0.5161636171110108,0.2078324519553549
371376,0.9,0.9,0.2516019765445493,0.2117195913606556
371592,0.5,0.5,0.4921702769258704,0.4101151752275047
371808,0.9,0.5,0.4894489839613751,0.4182386011845493
372024,0.5,0.9,0.4967562014794087,0.2146551826048223
372240,0.9,0.9,0.2479661975685167,0.2164908166834985
372456,0.5,0.5,0.4948762996531273,0.4197603061835449
372672,0.9,0.5,0.5002709513259986,0.428935476263704
372888,0.5,0.9,0.4868519496951242,0.2147019674835577
373104,0.9,0.9,0.2397563964595251,0.2137830725791168
373320,0.5,0.5,0.4878452737684213,0.4259598727556296
373536,0.9,0.5,0.4765975288483947,0.4057560585955019
373752,0.5,0.9,0.4933075271340171,0.2143523459344422
373968,0.9,0.9,0.2304935137972075,0.207223526036603
374184,0.5,0.5,0.4845853892248344,0.4195868400358518
374400,0.9,0.5,0.506114444070584,0.4064445303567112
374616,0.5,0.9,0.5120012968320239,0.2257313482461814
374832,0.9,0.9,0.2440317390442216,0.2144814878846042
375048,0.5,0.5,0.5037397155698993,0.4093187175872715
375264,0.9,0.5,0.4928609679424546,0.4103198294147124
375480,0.5,0.9,0.4820723430926764,0.2362352445573803
375696,0.9,0.9,0.2288287327463337,0.1935153084292994
375912,0.5,0.5,0.4937581901261534,0.4161075127288112
376128,0.9,0.5,0.4797179662392385,0.4099564245242845
376344,0.5,0.9,0.4745019308660838,0.2181535353156422
376560,0.9,0.9,0.2299335413837024,0.2182034442134721
376776,0.5,0.5,0.4981822411647247,0.4017581055537865
376992,0.9,0.5,0.4907741353723975,0.4118372954594133
377208,0.5,0.9,0.5077973533522502,0.2343780050849359
377424,0.9,0.9,0.2407615180930267,0.2247086359649499
377640,0.5,0.5,0.5038908869454819,0.4242058395717897
377856,0.9,0.5,0.4999130327081244,0.4113051799425297
378072,0.5,0.9,0.507730479972745,0.2181712531026536
378288,0.9,0.9,0.2450787674099364,0.2150909259713297
378504,0.5,0.5,0.4969008775559491,0.4141417252557409
378720,0.9,0.5,0.5087984944209409,0.4133026861686716
378936,0.5,0.9,0.4927019106220477,0.2189058194113578
379152,0.9,0.9,0.2272911850081936,0.2047588124600004
379368,0.5,0.5,0.4938164907019415,0.420005913773596
379584,0.9,0.5,0.5016419045883667,0.4202622526381667
379800,0.5,0.9,0.4964767456794556,0.2139605610291973
380016,0.9,0.9,0.2360257459586179,0.2088777737240609
380232,0.5,0.5,0.503356923326695,0.4128315190677737
380448,0.9,0.5,0.4948891308655876,0.4184553021463838
380664,0.5,0.9,0.4855457463532208,0.203322456522709
380880,0.9,0.9,0.2404523293814927,0.2174900959462615
381096,0.5,0.5,0.488397410839708,0.4231044179246346
381312,0.9,0.5,0.4979131082001476,0.4162499861401001
381528,0.5,0.9,0.4989265304519607,0.2303220453322414
381744,0.9,0.9,0.2517032552952246,0.2223928126910398
381960,0.5,0.5,0.4953337731759752,0.412296250150763
382176,0.9,0.5,0.4940972783106604,0.4150057647999861
382392,0.5,0.9,0.4836201115275577,0.1998194181275239
382608,0.9,0.9,0.2543805340540686,0.213178843186317
382824,0.5,0.5,0.5008573884037552,0.4149950838313742
383040,0.9,0.5,0.4917650399790088,0.4125453378477388
383256,0.5,0.9,0.4856420628813099,0.2047552638195163
383472,0.9,0.9,0.2478831287140296,0.2048912418988391
383688,0.5,0.5,0.4923671930231868,0.4037468369209664
383904,0.9,0.5,0.5080129271231725,0.4314578598009553
384120,0.5,0.9,0.4756246699672994,0.2074881480255173
384336,0.9,0.9,0.2312936411080915,0.2264461933065051
384552,0.5,0.5,0.4906084908965478,0.4115039593410279
384768,0.9,0.5,0.5094438367107746,0.4157905442884183
384984,0.5,0.9,0.5030751390338695,0.2248875229209693
385200,0.9,0.9,0.2465253980743939,0.2176033441320025
385416,0.5,0.5,0.4872997685986466,0.4007559110038958
385632,0.9,0.5,0.5057812992878141,0.4102979167085017
385848,0.5,0.9,0.5050085222205547,0.2086904762141403
386064,0.9,0.9,0.2425998527978607,0.2122776156637346
386280,0.5,0.5,0.488668637433932,0.4095352407759601
386496,0.9,0.5,0.4914363165610988,0.4155996132881454
386712,0.5,0.9,0.5135135285612874,0.2123362147875461
386928,0.9,0.9,0.2519419103443235,0.2189193383459179
387144,0.5,0.5,0.5022050357918468,0.4161580609345963
387360,0.9,0.5,0.5025536242577974,0.4147414342711359
387576,0.5,0.9,0.4980006361390234,0.2174967156401509
387792,0.9,0.9,0.2505841031238026,0.2106479266983379
388008,0.5,0.5,0.498043113692623,0.4077767483572134
388224,0.9,0.5,0.4922926404122149,0.4077385836035428
388440,0.5,0.9,0.5109677306528365,0.2064065594868206
388656,0.9,0.9,0.2586474614612269,0.2100997558586372
388872,0.5,0.5,0.5064437240716706,0.4144093999909767
389088,0.9,0.5,0.5020586719821586,0.4063372965078307
389304,0.5,0.9,0.5031605951788578,0.2250327797964325
389520,0.9,0.9,0.2336443801803956,0.2043358894173155
389736,0.5,0.5,0.4870528846538737,0.4139176392970277
389952,0.9,0.5,0.4879001663039423,0.4221161581405279
390168,0.5,0.9,0.5167774720804956,0.2150360855923609
390384,0.9,0.9,0.2415016826049279,0.2126684518431188
390600,0.5,0.5,0.4950185287738794,0.423565209457908
390816,0.9,0.5,0.4920997029329871,0.4062514064178238
391032,0.5,0.9,0.5049993194077844,0.2123483678566309
391248,0.9,0.9,0.2449768978495131,0.2240576500152883
391464,0.5,0.5,0.4967752226024269,0.414500006998231
391680,0.9,0.5,0.5064780546395237,0.4106540000299647
391896,0.5,0.9,0.4897197287463455,0.2202723273305071
392112,0.9,0.9,0.2432898507395462,0.2054650228438612
392328,0.5,0.5,0.4871820421049136,0.416278616969147
392544,0.9,0.5,0.495126719652422,0.4152225260002158
